Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
3881087002.77064,,1857,34.4065,34.4065,70000.148,9.8999999E-6,34.582731,0.7133752,350.24237,2.662,209.33783,0.8592,559.58021,2.662,4.6588401,15.785763,0.77969965,79.454829,297.03298,3.115,1,,,,3.9247001E-5,30.766103,1195.9653,10.127667,0
3881087216.43606,,1857,35.0842,35.0842,70000.195,9.8999999E-6,35.265823,0.72859638,364.02524,2.149,217.47646,0.8914,581.50169,2.149,1.0862366,16.216247,0.80408343,79.371245,298.4881,2.965,1,,,,3.9723824E-5,31.571527,1243.6783,10.322324,0
3881087433.66053,,1857,35.7612,35.7612,70000.219,9.8999999E-6,35.949367,0.74275189,379.18076,1.497,225.84216,0.9182,605.02292,1.497,0.46308815,16.623614,0.8223175,79.395655,299.55337,2.779,1,,,,4.0320342E-5,32.432495,1292.357,10.547634,0
3881087653.69981,,1857,36.4401,36.4401,70000.156,9.8999999E-6,36.63347,0.7542408,397.64261,2.153,234.36178,0.951,632.00438,2.153,0.80182106,17.13623,0.84266301,79.431712,299.68749,2.981,1,,,,4.0879666E-5,33.247228,1342.0111,10.854626,0
3881087878.46203,,1857,37.1183,37.1183,70000.172,9.8999999E-6,37.315637,0.76597945,419.58307,3.15,242.96572,0.989,662.54879,3.15,3.3800733,17.794557,0.87218738,79.351751,298.91193,3.257,1,,,,4.1342463E-5,34.272461,1392.4568,11.244162,0
3881088106.36554,,1857,37.7969,37.7969,69999.93,9.8999999E-6,38.002513,0.79225677,428.69275,3.456,251.67526,1.025,680.36801,3.456,2.0834506,17.999438,0.87944592,79.531341,301.8394,3.372,1,,,,4.1882716E-5,35.589114,1444.191,11.280642,0
3881088335.65583,,1857,38.4748,38.4748,69999.977,9.8999999E-6,38.732077,0.8915264,334.05548,2.02,260.92997,1.056,594.98545,2.02,1.8942923,15.116464,0.79973509,79.82646,338.65594,3.324,1,,,,4.2686517E-5,35.998875,1500.1738,8.624776,0
3881088545.1343,,1857,39.1517,39.1517,70000.203,9.8999999E-6,39.368984,0.81899388,334.19592,3.029,269.56356,1.071,603.75949,3.029,2.8324447,15.190773,0.82420939,79.493356,344.17051,3.763,1,,,,4.308284E-5,30.232928,1549.9169,8.4888125,0
3881088754.03429,,1857,39.8304,39.8304,70000.133,9.8999999E-6,40.049638,0.82826962,340.50927,3.362,278.99349,1.078,619.50276,3.362,3.3622409,15.376849,0.83749097,79.492253,347.6675,3.919,1,,,,4.3624889E-5,30.381546,1603.9735,8.5021808,0
3881088964.52594,,1857,40.5085,40.5085,70000.148,9.8999999E-6,40.730068,0.83951972,348.92503,2.96,288.5329,1.093,637.45792,2.96,2.9995251,15.661786,0.85968837,79.38217,350.33199,3.787,1,,,,4.4068936E-5,30.753698,1658.9385,8.5667675,0
3881089177.17215,,1857,41.1866,41.1866,69999.953,9.8999999E-6,41.415233,0.8542487,358.08219,1.713,297.98676,1.129,656.06895,1.713,0.82415246,15.909207,0.87240408,79.429851,352.74256,3.344,1,,,,4.4620413E-5,31.323571,1715.2216,8.6461468,0
3881089391.78574,,1857,41.8642,41.8642,70000,9.8999999E-6,42.096152,0.86635206,368.01988,1.841,307.51311,1.17,675.53299,1.841,0.74801944,16.178561,0.88613734,79.47061,354.8171,3.412,1,,,,4.5157692E-5,31.818413,1772.086,8.7423639,0
3881089608.49601,,1857,42.5417,42.5417,70000.148,9.8999999E-6,42.777904,0.87948814,378.88429,1.539,317.30958,1.196,696.19386,1.539,0.24350947,16.513072,0.90644722,79.437866,356.56051,3.323,1,,,,4.5596342E-5,32.357122,1829.949,8.8570092,0
3881089825.19837,,1857,43.2203,43.2203,70000.18,9.8999999E-6,43.460787,0.89444808,389.86799,1.78,327.40355,1.214,717.27154,1.78,0.51900745,16.824883,0.92366163,79.447691,358.2765,3.43,1,,,,4.609541E-5,33.026144,1888.84,8.970569,0
3881090044.90145,,1857,43.8978,43.8978,70000.016,9.8999999E-6,44.143366,0.90693007,401.14217,1.783,337.66899,1.242,738.81117,1.783,0.37193129,17.143136,0.94210571,79.437843,359.89286,3.452,1,,,,4.6592971E-5,33.649765,1948.6368,9.0872582,0
3881090268.91872,,1857,44.5762,44.5762,70000.156,9.8999999E-6,44.82585,0.92094451,412.6633,2.196,347.95592,1.282,760.61923,2.196,1.2654845,17.467397,0.95976868,79.448286,361.42917,3.614,1,,,,4.7070025E-5,34.286272,2009.3568,9.2059226,0
3881090492.13398,,1857,45.2532,45.2532,70000.203,9.8999999E-6,45.509569,0.93386016,424.37048,2.22,358.50629,1.317,782.87677,2.22,1.0785651,17.785947,0.97720917,79.457622,362.91857,3.642,1,,,,4.757144E-5,34.934794,2071.1209,9.3248625,0
3881090716.58051,,1857,45.9318,45.9318,70000.125,9.8999999E-6,46.191622,0.94726882,436.36904,2.128,369.23064,1.335,805.59968,2.128,0.74982897,18.123241,0.99733012,79.433469,364.30354,3.632,1,,,,4.8041569E-5,35.571893,2133.6659,9.4469304,0
3881090944.56939,,1857,46.6092,46.6092,70000.156,9.8999999E-6,46.874531,0.96092043,448.95614,1.857,380.22256,1.342,829.17871,1.857,0.4854739,18.471473,1.0176424,79.415355,365.50947,3.564,1,,,,4.8516782E-5,36.246482,2197.2216,9.577827,0
3881091175.58257,,1857,47.2876,47.2876,69999.906,9.8999999E-6,47.558229,0.973838,461.29112,1.881,391.51668,1.349,852.80779,1.881,0.26018312,18.807964,1.0372904,79.40374,366.81303,3.595,1,,,,4.9002169E-5,36.942947,2261.7852,9.6995015,0
3881091407.79769,,1857,47.9648,47.9648,70000.102,9.8999999E-6,48.239844,0.98718661,474.04534,1.906,402.86596,1.365,876.9113,1.906,0.27695584,19.149042,1.0545565,79.437637,367.9732,3.627,1,,,,4.9477201E-5,37.615927,2327.0825,9.8268423,0
3881091643.75626,,1857,48.6428,48.6428,70000.133,9.8999999E-6,48.922265,1.000891,486.78466,2.219,414.31462,1.399,901.09928,2.219,0.72348781,19.504406,1.0767304,79.396963,369.15156,3.748,1,,,,4.9920324E-5,38.298085,2393.3881,9.9501659,0
3881091881.34291,,1857,49.3216,49.3216,69999.93,9.8999999E-6,49.606125,1.0135235,499.74183,2.361,425.94878,1.443,925.6906,2.361,0.54504063,19.802904,1.0894713,79.469304,370.27872,3.815,1,,,,5.0487206E-5,39.008812,2460.7676,10.074196,0
3881092120.622,,1857,49.9993,49.9993,69999.914,9.8999999E-6,50.287275,1.02605,512.77986,2.524,437.67898,1.475,950.45884,2.524,0.87173069,20.181338,1.1141579,79.407806,371.36601,3.887,1,,,,5.0876202E-5,39.605808,2528.81,10.19701,0
