[Header]
TITLE,NiS2_14_12_2022+9T.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,5,MASS:Sample Mass (mg)
INFO,0.5,MASSERR:Sample Mass Error (mg)
INFO,122.82,MOLWGHT:Formula Weight (g/mole)
INFO,3,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
3880276968.74679,,1857,3.50395,3.50395,90000.227,9.8999999E-6,3.2834532,0.066238938,0.44156966,0.0211,0.80741988,0.005602,1.2489895,0.0211,0.090185395,0.42150956,0.0020715645,97.883706,266.98438,13.19,1,,,,2.9711818E-6,0.77488237,10.781065,0.13448331,0
3880277081.82776,,1857,3.68995,3.68995,90000.164,9.8999999E-6,3.4616537,0.070139507,0.51611501,0.01912,0.90417355,0.006316,1.4202886,0.01912,0.4658912,0.45698549,0.0041551739,96.179586,267.2121,12.33,1,,,,3.1244035E-6,0.84301911,11.983047,0.14909493,0
3880277193.84771,,1857,3.88587,3.88587,90000.18,9.8999999E-6,3.6502687,0.07356124,0.61841819,0.02888,1.0221312,0.007076,1.6405494,0.02888,7.0699081,0.49792689,0.0053102299,95.601315,265.28874,13.02,1,,,,3.3165344E-6,0.91397098,13.324461,0.16941717,0
3880277305.59855,,1857,4.09209,4.09209,90000.156,9.8999999E-6,3.8493603,0.078278096,0.70554124,0.03222,1.1642986,0.007887,1.8698398,0.03222,1.2186796,0.54266771,0.0077781722,94.152685,267.73388,13.06,1,,,,3.4765582E-6,0.99585378,14.817575,0.18328792,0
3880277418.07049,,1857,4.30923,4.30923,90000.211,9.8999999E-6,4.0599188,0.083052166,0.80680671,0.04591,1.3341581,0.008755,2.1409648,0.04591,2.7778359,0.58283365,0.0070810246,95.010038,270.03226,14.08,1,,,,3.7011091E-6,1.0853354,16.48294,0.19872484,0
3880277533.00271,,1857,4.53819,4.53819,90000.188,9.8999999E-6,4.2823987,0.086151552,0.94889873,0.04091,1.5355141,0.009687,2.4844128,0.04091,1.2053123,0.62205368,0.0052304641,96.525315,269.83732,12.95,1,,,,4.01504E-6,1.1656673,18.338939,0.22158113,0
3880277648.43084,,1857,4.77961,4.77961,90000.156,9.8999999E-6,4.5166884,0.089855034,1.104553,0.07329,1.7714746,0.01068,2.8760276,0.07329,0.61073536,0.66112378,0.0012569497,99.200813,270.54913,14.87,1,,,,4.3553896E-6,1.2441074,20.400474,0.24454931,0
3880277763.06367,,1857,5.03316,5.03316,90000.164,9.8999999E-6,4.7608535,0.092806335,1.2752711,0.08498,2.0449225,0.01175,3.3201936,0.08498,0.47069351,0.72101174,0.0028663712,98.339136,271.8351,14.96,1,,,,4.616429E-6,1.3222476,22.665726,0.26786607,0
3880277879.1907,,1857,5.30017,5.30017,90000.203,9.8999999E-6,5.0187401,0.098030537,1.4466177,0.09157,2.3646248,0.01291,3.8112425,0.09157,0.14082116,0.81039526,0.010645791,94.633334,274.76726,14.85,1,,,,4.7418827E-6,1.4420235,25.187752,0.28824319,0
3880277996.21918,,1857,5.58173,5.58173,90000.164,9.8999999E-6,5.2951164,0.10766429,1.7075319,0.108,2.7284017,0.01415,4.4359336,0.108,0.42363392,0.84492685,0.0011320726,99.436332,274.30943,14.82,1,,,,5.2544957E-6,1.6207905,28.038258,0.32247298,0
3880278112.9996,,1857,5.87816,5.87816,90000.211,9.8999999E-6,5.5806658,0.1105372,1.9794562,0.08126,3.1513295,0.01551,5.1307858,0.08126,2.1881764,0.92456822,0.0040966231,98.154293,275.20661,13.04,1,,,,5.564987E-6,1.6898537,31.14383,0.35469894,0
3880278230.42102,,1857,6.1906,6.1906,90000.156,9.8999999E-6,5.8818652,0.11664537,2.2736458,0.1269,3.6386339,0.01699,5.9122797,0.1269,0.89867387,1.0184778,0.011096601,95.540204,276.96762,14.36,1,,,,5.8455349E-6,1.8491364,34.596338,0.38655184,0
3880278348.3868,,1857,6.51915,6.51915,90000.141,9.8999999E-6,6.1986421,0.12367339,2.6468877,0.1142,4.1946582,0.01862,6.8415459,0.1142,1.3016589,1.1016523,0.010084826,96.241859,277.46366,13.32,1,,,,6.2468938E-6,2.0369556,38.423164,0.4270109,0
3880278467.97147,,1857,6.86559,6.86559,90000.18,9.8999999E-6,6.5320986,0.12772545,3.1234939,0.4023,4.8290226,0.02041,7.9525165,0.4018,1.5170693,1.1642783,,,276.69034,20.12,1,,,,6.8304258E-6,2.2033047,42.668312,0.47817617,0
3880278587.2181,,1857,7.23029,7.23029,90000.18,9.8999999E-6,6.8848686,0.13458486,3.5720844,0.1837,5.5560525,0.0224,9.1281369,0.1837,2.6497732,1.3000072,0.01341183,95.794291,278.87518,14.09,1,,,,7.0693084E-6,2.3285566,47.401415,0.51883117,0
3880278706.8927,,1857,7.61411,7.61411,90000.125,9.8999999E-6,7.2555422,0.1438011,4.2021205,0.1472,6.3812662,0.02461,10.583387,0.1472,5.3927499,1.4059574,0.012656766,96.333552,278.39945,12.68,1,,,,7.5731085E-6,2.6000144,52.642892,0.57916009,0
3880278827.41642,,1857,8.01829,8.01829,90000.227,9.8999999E-6,7.6434238,0.15289147,4.9451717,0.1552,7.2973986,0.02702,12.24257,0.1552,4.5767858,1.5236571,0.01241746,96.690203,277.78933,12.34,1,,,,8.0802384E-6,2.8119148,58.421928,0.64698384,0
3880278952.55695,,1857,8.44444,8.44444,90000.211,9.8999999E-6,8.0547877,0.16084023,5.7646291,0.2014,8.3584575,0.02978,14.123087,0.2014,19.989545,1.6632263,0.017647317,95.731821,278.15443,12.66,1,,,,8.5551352E-6,3.0473141,64.879605,0.71567734,0
3880279086.82535,,1857,8.89267,8.89267,90000.242,9.8999999E-6,8.4910812,0.16954944,6.7460514,0.2284,9.5675932,0.03291,16.313645,0.2284,17.592131,1.8020186,0.019142762,95.741586,278.24965,12.57,1,,,,9.1225838E-6,3.3264526,72.098459,0.79448675,0
3880279229.32544,,1857,9.36504,9.36504,90000.211,9.8999999E-6,8.9500144,0.17801169,7.9121747,0.2275,10.931378,0.03644,18.843553,0.2275,19.624549,1.9283732,0.015364208,96.796479,278.10789,12.12,1,,,,9.8292134E-6,3.6040372,80.102758,0.88404044,0
3880279379.2491,,1857,9.86252,9.86252,90000.25,9.8999999E-6,9.4321564,0.18720665,9.334714,0.3562,12.451692,0.0404,21.786406,0.3562,18.091253,2.0837982,0.014242296,97.257138,277.37386,12.89,1,,,,1.0509647E-5,3.8567463,88.965574,0.98966913,0
3880279535.10806,,1857,10.3859,10.3859,90000.289,9.8999999E-6,9.9388857,0.1974339,10.795308,0.3367,14.182591,0.04495,24.977899,0.3367,4.7264859,2.2742324,0.022479181,96.070528,278.45021,12.35,1,,,,1.1067758E-5,4.1675965,98.781449,1.0861689,0
3880279701.9318,,1857,10.9375,10.9375,90000.273,9.8999999E-6,10.477323,0.20830992,12.68827,0.5185,16.146298,0.05018,28.834568,0.5185,8.0204829,2.4341214,0.017188474,97.183342,278.14487,13.16,1,,,,1.1912941E-5,4.5484647,109.7743,1.211022,0
3880279885.67213,,1857,11.5186,11.5186,90000.297,9.8999999E-6,11.046215,0.21834983,14.994615,0.3978,18.345683,0.05612,33.340298,0.3978,2.0015053,2.6233959,0.015442294,97.654452,277.36781,11.9,1,,,,1.2770942E-5,4.8682428,122.01886,1.3574437,0
3880280079.04625,,1857,12.13,12.13,90000.297,9.8999999E-6,11.64181,0.22897482,17.556046,0.4203,20.825022,0.06287,38.381068,0.4203,0.46624038,2.8413237,0.018239043,97.45163,277.35313,11.68,1,,,,1.3582552E-5,5.2467919,135.53174,1.5080168,0
3880280280.72674,,1857,12.7745,12.7745,90000.273,9.8999999E-6,12.265534,0.24219968,20.424223,0.5038,23.595671,0.07044,44.019894,0.5038,2.0982588,3.1090431,0.02590247,96.71222,277.83849,11.76,1,,,,1.4263158E-5,5.6826473,150.44333,1.6651719,0
3880280500.82528,,1857,13.4526,13.4526,90000.352,9.8999999E-6,12.930969,0.25685431,24.082694,0.4986,26.718225,0.07895,50.800919,0.4986,3.1927455,3.3460224,0.023073339,97.275396,277.25762,11.39,1,,,,1.5278716E-5,6.2180862,167.20996,1.8624045,0
3880280733.52043,,1857,14.1673,14.1673,90000.398,9.8999999E-6,13.625872,0.26944852,28.074307,0.731,30.20913,0.08843,58.283437,0.731,4.4852484,3.6083056,0.022685145,97.515116,277.59676,11.87,1,,,,1.6248686E-5,6.6920448,185.66439,2.0603677,0
3880280987.36597,,1857,14.92,14.92,90000.359,9.8999999E-6,14.36419,0.28334894,32.929464,0.6549,34.128068,0.09896,67.057532,0.6549,4.8885795,3.8861211,0.020091629,97.953064,277.48338,11.33,1,,,,1.7343055E-5,7.2166112,206.32996,2.2924692,0
3880281382.42547,,1857,15.711,15.711,90000.359,9.8999999E-6,15.407075,0.3092199,40.151206,0.6954,40.107243,0.1148,80.258449,0.6954,1.820143,4.2315698,0.027272559,97.454444,278.58956,11.15,1,,,,1.9091389E-5,7.7722422,237.37795,2.606024,0
3880281658.87347,,1857,16.5463,16.5463,90000.297,9.8999999E-6,16.132452,0.31647689,46.260406,0.5968,44.521975,0.1262,90.782381,0.5968,0.33859665,4.7108045,0.034963908,97.071371,278.24832,10.76,1,,,,1.9423209E-5,8.4631396,260.25601,2.8675371,0
3880281975.94405,,1857,17.4262,17.4262,90000.313,9.8999999E-6,17.000072,0.3359348,54.007809,0.3638,50.102146,0.1404,104.10996,0.3638,0.21491919,5.1013191,0.036003846,97.208888,278.44969,10.22,1,,,,2.056726E-5,9.4216091,289.00244,3.1769166,0
3880282318.08503,,1857,18.3509,18.3509,90000.297,9.8999999E-6,17.911248,0.35354788,63.18758,0.4406,56.309592,0.1556,119.49717,0.4406,1.0371165,5.56623,0.040350376,97.127008,278.39461,10.25,1,,,,2.1647107E-5,10.202638,320.81279,3.5278157,0
3880282689.8553,,1857,19.3245,19.3245,90000.383,9.8999999E-6,18.87756,0.37281608,73.837607,0.6332,63.271751,0.1726,137.10936,0.6332,3.3106108,6.0466791,0.041071285,97.297373,278.52895,10.42,1,,,,2.2859075E-5,11.13246,356.36228,3.9113957,0
3880283102.23993,,1857,20.3506,20.3506,90000.359,9.8999999E-6,19.894176,0.39304879,86.401191,0.8476,71.009334,0.1924,157.41053,0.8476,1.6473828,6.6670231,0.053792918,96.782273,278.48317,10.56,1,,,,2.3848758E-5,12.093358,395.77825,4.3430394,0
3880283548.99017,,1857,21.4313,21.4313,90000.336,9.8999999E-6,20.969435,0.41472712,101.9901,0.9283,79.61874,0.2168,181.60884,0.9283,1.4856608,7.307416,0.056772405,96.879997,277.6307,10.5,1,,,,2.51071E-5,13.334046,439.71721,4.8637506,0
3880284033.75671,,1857,22.5696,22.5696,90000.359,9.8999999E-6,22.101075,0.43421349,121.44071,1.052,89.128125,0.2482,210.56883,1.052,2.1990326,8.0416898,0.058282103,97.05959,275.88026,10.46,1,,,,2.6450446E-5,14.614832,488.45753,5.4947874,0
3880284570.66008,,1857,23.7682,23.7682,90000.328,9.8999999E-6,23.298158,0.45357243,145.9077,1.008,99.661441,0.2898,245.56914,1.008,1.2772192,8.9210796,0.060795583,97.196453,273.24381,10.3,1,,,,2.7809084E-5,16.08338,542.80414,6.2626281,0
3880285158.32084,,1857,25.0305,25.0305,90000.398,9.8999999E-6,24.554577,0.47396334,178.09071,0.9898,111.18444,0.3448,289.27515,0.9898,0.84460848,10.042607,0.067429999,97.181051,268.92964,10.16,1,,,,2.9123639E-5,17.842159,602.92727,7.2528518,0
3880285800.49332,,1857,26.3595,26.3595,90000.375,9.8999999E-6,25.877481,0.49327652,223.31089,1.151,123.82386,0.4181,347.13475,1.151,0.74091493,11.552341,0.075964038,97.147588,261.88335,10.09,1,,,,3.041643E-5,20.085214,669.64402,8.6295452,0
3880286527.9876,,1857,27.76,27.76,90000.352,9.8999999E-6,27.276862,0.50593259,296.495,1.586,137.71666,0.5116,434.21166,1.586,0.80469348,13.871726,0.089137984,97.037707,249.28699,10.02,1,,,,3.1750386E-5,23.104682,744.02721,10.869835,0
3880287353.57142,,1857,29.2348,29.2348,90000.289,9.8999999E-6,28.741441,0.48966792,466.5083,4.338,152.83744,0.6209,619.34574,4.338,2.367572,19.019407,0.099115003,97.184523,220.673,10.19,1,,,,3.3101966E-5,27.743453,826.07046,16.231207,0
3880288369.38033,,1857,30.7862,30.7862,90000.313,9.8999999E-6,30.415245,0.72850251,327.33401,1.644,170.75548,0.7499,498.0895,1.644,0.83926753,14.81445,0.11290629,96.631164,267.96831,10.94,1,,,,3.4132051E-5,38.038815,925.08713,10.762169,0
3880289286.61237,,1857,32.4216,32.4216,90000.352,9.8999999E-6,31.978584,0.68151812,309.48656,2.457,188.37574,0.8671,497.8623,2.457,1.9429669,13.858278,0.09319385,97.158562,287.67448,11.92,1,,,,3.6334042E-5,29.6289,1022.6298,9.6779321,0
3880290225.40147,,1857,34.1429,34.1429,90000.227,9.8999999E-6,33.655914,0.6737179,329.70911,2.527,208.02551,0.9777,537.73461,2.527,0.93975287,14.369909,0.096915394,97.175845,295.71932,12.38,1,,,,3.7832542E-5,27.716555,1132.7206,9.7964685,0
3880291239.37683,,1857,35.9565,35.9565,90000.25,9.8999999E-6,35.463072,0.70006197,361.30268,3.419,230.15067,1.076,591.45335,3.419,1.3026216,15.254882,0.1059103,97.099982,301.01908,13.04,1,,,,3.920658E-5,28.739817,1257.6295,10.188138,0
3880292326.51658,,1857,37.8652,37.8652,90000.125,9.8999999E-6,37.366795,0.72593363,413.4382,4.712,254.60544,1.161,668.04364,4.712,3.0403874,16.70438,0.12627039,96.817947,301.06513,13.69,1,,,,4.0499435E-5,30.509763,1396.2774,11.064321,0
3880293517.13697,,1857,39.8768,39.8768,90000.094,9.8999999E-6,39.435239,0.86482875,327.18689,3.709,282.37105,1.239,609.55794,3.709,2.4431178,14.53604,0.13039384,96.445611,347.49578,14.98,1,,,,4.2383585E-5,33.408761,1555.1381,8.2968151,0
3880294654.59205,,1857,41.9946,41.9946,90000.039,9.8999999E-6,41.450072,0.82235036,349.39877,4.054,311.04595,1.307,660.44473,4.054,0.8989725,15.264603,0.13452442,96.516212,356.34201,15.61,1,,,,4.3707437E-5,29.072079,1718.1084,8.4293889,0
3880295901.14108,,1857,44.2243,44.2243,90000.055,9.8999999E-6,43.676771,0.85637041,382.82684,2.693,344.33159,1.379,727.15843,2.693,1.4892776,16.217976,0.14805236,96.395924,362.60318,15.59,1,,,,4.5305533E-5,30.529206,1907.6604,8.7649985,0
3880297228.31059,,1857,46.5729,46.5729,90000.125,9.8999999E-6,46.016169,0.89806133,423.06504,3.366,381.18078,1.456,804.24582,3.366,1.7139071,17.245606,0.14488484,96.679493,367.40572,16.32,1,,,,4.7081834E-5,32.435952,2117.4878,9.1938343,0
3880298662.48266,,1857,49.0462,49.0462,90000.039,9.8999999E-6,48.490788,0.94141163,466.82069,3.499,422.3362,1.543,889.15689,3.499,1.2681153,18.400617,0.15393703,96.694208,372.20478,16.93,1,,,,4.8781371E-5,34.491212,2351.3566,9.6269974,0
3880300194.88307,,1857,51.6509,51.6509,90000.102,9.8999999E-6,51.090918,0.9889334,514.83004,3.662,468.10745,1.643,982.93749,3.662,1.5456467,19.724942,0.17948458,96.410075,376.67264,17.61,1,,,,5.0345973E-5,36.801235,2610.2819,10.076743,0
3880301820.5466,,1857,54.3935,54.3935,90000.141,9.8999999E-6,53.829647,1.0411577,568.32098,3.176,519.38601,1.75,1087.707,3.176,0.39226247,21.043407,0.17899325,96.641871,380.54676,18.16,1,,,,5.218331E-5,39.449883,2897.6309,10.557769,0
3880303576.04388,,1857,57.2822,57.2822,90000.227,9.8999999E-6,56.727476,1.0889128,627.86071,3.22,577.65644,1.854,1205.5171,3.22,0.37365382,22.450303,0.19215266,96.622583,383.83502,18.96,1,,,,5.4210721E-5,42.086814,3218.0065,11.068018,0
3880305424.79697,,1857,60.3243,60.3243,90000.266,9.8999999E-6,59.762862,1.1398294,693.43176,4.315,643.16811,1.95,1336.5999,4.315,0.98458397,23.899276,0.18878267,96.880793,386.40546,20.13,1,,,,5.6414918E-5,44.900606,3571.5997,11.603055,0
3880307402.40208,,1857,63.5287,63.5287,90000.266,9.8999999E-6,62.976012,1.1947928,760.09425,5.375,717.1462,2.057,1477.2404,5.375,1.364026,25.420554,0.18824673,97.075636,389.73034,21.38,1,,,,5.8579003E-5,47.798551,3965.978,12.069584,0
3880309482.19671,,1857,66.9019,66.9019,90000.242,9.8999999E-6,66.341697,1.2534758,830.73416,6.08,799.25221,2.191,1629.9864,6.08,1.3022171,27.084311,0.20664436,96.990575,392.76071,22.64,1,,,,6.0670738E-5,50.841107,4401.2208,12.522052,0
3880311719.5155,,1857,70.4541,70.4541,90000.25,9.8999999E-6,69.90791,1.3179232,903.56515,6.025,891.23455,2.338,1794.7997,6.025,0.84762468,28.883623,0.24342393,96.683144,396.09199,23.85,1,,,,6.2683932E-5,54.168622,4887.1159,12.925077,0
3880314044.10228,,1857,74.1961,74.1961,90000.25,9.8999999E-6,73.639199,1.386766,982.75697,5.022,992.91495,2.462,1975.6719,5.022,0.47234921,30.635862,0.25264682,96.754616,398.4124,24.99,1,,,,6.5028583E-5,57.767246,5422.7317,13.345568,0
3880316486.0856,,1857,78.1359,78.1359,90000.297,9.8999999E-6,77.576902,1.4566404,1064.926,5.101,1106.5779,2.575,2171.5039,5.101,0.27563242,32.413018,0.25686924,96.879666,400.61786,26.54,1,,,,6.7517938E-5,61.271724,6018.1758,13.72736,0
3880319057.07954,,1857,82.2859,82.2859,90000.203,9.8999999E-6,81.735178,1.5306811,1145.101,5.657,1234.4795,2.728,2379.5805,5.657,0.49169066,34.347098,0.29358873,96.63722,403.71732,28.38,1,,,,6.9843527E-5,64.826036,6680.6392,14.009892,0
3880321707.3714,,1857,86.6548,86.6548,90000.352,9.8999999E-6,86.097999,1.6077362,1235.4646,6.921,1376.3486,2.911,2611.8131,6.921,0.64163746,36.181227,0.3033983,96.69678,404.75445,30.6,1,,,,7.2743445E-5,68.694196,7412.8655,14.349515,0
3880324467.54071,,1857,91.2571,91.2571,90000.102,9.8999999E-6,90.707565,1.6887245,1321.258,7.276,1533.8711,3.091,2855.129,7.276,0.53637975,38.073054,0.31933879,96.689545,407.02618,32.83,1,,,,7.5545336E-5,72.362454,8227.8624,14.566127,0
3880327373.63192,,1857,96.104,96.104,90000.297,9.8999999E-6,95.591689,1.7714212,1413.466,7.34,1711.3897,3.378,3124.8557,7.34,0.63896716,39.984533,0.35644295,96.47574,408.03802,35.3,1,,,,7.8741021E-5,76.146108,9137.771,14.786495,0
3880330347.02663,,1857,101.208,101.208,90000.398,9.8999999E-6,100.70362,1.8580834,1510.7894,6.739,1908.213,3.761,3419.0024,6.739,0.22960913,41.861837,0.36824663,96.508416,407.6407,37.95,1,,,,8.2255612E-5,79.969067,10141.219,15.002334,0
3880333423.35918,,1857,106.582,106.582,90000.164,9.8999999E-6,106.09787,1.9525145,1603.5174,7.164,2120.4672,3.958,3723.9846,7.164,0.22895601,43.668108,0.3842024,96.490221,408.03263,41.16,1,,,,8.5859554E-5,83.723674,11256.759,15.113568,0
3880336553.0722,,1857,112.243,112.243,89999.922,9.8999999E-6,111.76222,2.0522735,1697.4314,7.589,2349.5164,4.201,4046.9478,7.589,0.22150148,45.540868,0.41890605,96.312204,407.66041,44.79,1,,,,8.9468293E-5,87.336216,12490.793,15.187883,0
3880339772.49504,,1857,118.203,118.203,89999.984,9.8999999E-6,117.75096,2.157159,1789.7372,8.694,2600.6667,4.645,4390.4039,8.694,0.32652194,47.182451,0.43574399,96.270044,407.14984,49.08,1,,,,9.3656359E-5,91.081735,13865.289,15.199343,0
3880343053.00101,,1857,124.481,124.481,90000.203,9.8999999E-6,124.04972,2.2631673,1882.3512,8.991,2870.8908,4.988,4753.242,8.991,0.3652431,48.725509,0.44283654,96.296343,405.76709,53.77,1,,,,9.8145243E-5,94.364902,15388.333,15.174167,0
3880346379.82032,,1857,131.09,131.09,90000.023,9.8999999E-6,130.68391,2.3764805,1972.4479,10.32,3159.9322,5.303,5132.38,10.32,0.45422261,50.218251,0.45901116,96.238923,404.05944,59.42,1,,,,0.00010279688,97.451017,17078.285,15.093272,0
3880349707.99049,,1857,138.052,138.052,89999.867,9.8999999E-6,137.65007,2.49593,2061.7823,11.39,3464.8897,5.606,5526.6719,11.39,0.39911705,51.837509,0.57382072,95.422558,401.34379,65.88,1,,,,0.00010733511,100.4365,18947.542,14.978432,0
3880353138.14594,,1857,145.383,145.383,89999.633,9.8999999E-6,145.0557,2.6281129,2148.8552,11.65,3789.8969,6.275,5938.7522,11.65,0.40598215,52.77844,0.52796486,95.801478,398.07046,73.17,1,,,,0.00011317451,103.67502,21041.157,14.814001,0
3880356542.26883,,1857,153.103,153.103,89999.578,9.8999999E-6,152.79728,2.7523873,2231.5016,12.56,4130.2225,6.471,6361.7241,12.56,0.40799489,53.67008,0.53390168,95.770451,394.34792,81.84,1,,,,0.00011918451,105.55688,23347.008,14.604328,0
3880359893.03784,,1857,161.236,161.236,89999.813,9.8999999E-6,160.95183,2.8883084,2307.5392,13.7,4488.5041,6.993,6796.0432,13.7,0.56956094,54.473023,0.54380022,95.695247,390.95423,91.94,1,,,,0.00012541338,107.34016,25905.491,14.336831,0
3880363167.3017,,1857,169.798,169.798,89999.781,9.8999999E-6,169.54361,3.0301274,2390.7757,15.28,4859.4647,7.419,7250.2404,15.28,0.73026316,55.23857,0.64300269,94.940838,383.16483,105.3,1,,,,0.00013202275,108.94605,28745.036,14.101243,0
3880366447.06209,,1857,178.815,178.815,89999.781,9.8999999E-6,178.67976,3.1859883,2467.8025,17.41,5241.0472,7.814,7708.8497,17.41,0.95851994,55.399578,0.61184677,95.121678,375.16125,122.1,1,,,,0.00013988952,110.47714,31926.457,13.811315,0
